"Designator","Footprint","Mid X","Mid Y","Ref X","Ref Y","Pad X","Pad Y","Layer","Rotation","Comment"
"C9-7S","SMD_0603_CAPC1608X80N","18.3mm","5.5mm","18.3mm","5.5mm","17.5mm","5.5mm","T","360.00","470nF"
"C2-3S","SMD_0603_CAPC1608X80N","31.5mm","-1.7mm","31.5mm","-1.7mm","31.5mm","-2.5mm","T","90.00","470nF"
"C5-3S","SMD_0603_CAPC1608X80N","21.7mm","-5.5mm","21.7mm","-5.5mm","22.5mm","-5.5mm","T","180.00","470nF"
"C13-3S","SMD_0603_CAPC1608X80N","34.5mm","-18.3mm","34.5mm","-18.3mm","34.5mm","-17.5mm","T","270.00","470nF"
"C7-3S","SMD_0603_CAPC1608X80N","21.7mm","-10.75mm","21.7mm","-10.75mm","22.5mm","-10.75mm","T","180.00","470nF"
"C6-3S","SMD_0603_CAPC1608X80N","21.7mm","-9.25mm","21.7mm","-9.25mm","22.5mm","-9.25mm","T","180.00","470nF"
"C12-3S","SMD_0603_CAPC1608X80N","33mm","-18.3mm","33mm","-18.3mm","33mm","-17.5mm","T","270.00","470nF"
"C11-3S","SMD_0603_CAPC1608X80N","31.5mm","-18.3mm","31.5mm","-18.3mm","31.5mm","-17.5mm","T","270.00","470nF"
"C10-3S","SMD_0603_CAPC1608X80N","30mm","-18.3mm","30mm","-18.3mm","30mm","-17.5mm","T","270.00","470nF"
"C7-2S","SMD_0603_CAPC1608X80N","21.7mm","10.75mm","21.7mm","10.75mm","22.5mm","10.75mm","T","180.00","470nF"
"C6-2S","SMD_0603_CAPC1608X80N","21.7mm","14.25mm","21.7mm","14.25mm","22.5mm","14.25mm","T","180.00","470nF"
"C1-7S","SMD_0603_CAPC1608X80N","5.5mm","18.3mm","5.5mm","18.3mm","5.5mm","17.5mm","T","90.00","470nF"
"C2-7S","SMD_0603_CAPC1608X80N","7mm","18.3mm","7mm","18.3mm","7mm","17.5mm","T","90.00","470nF"
"C8-2S","SMD_0603_CAPC1608X80N","21.7mm","9.25mm","21.7mm","9.25mm","22.5mm","9.25mm","T","180.00","470nF"
"C3-1S","SMD_0603_CAPC1608X80N","33mm","21.7mm","33mm","21.7mm","33mm","22.5mm","T","270.00","470nF"
"C2-1S","SMD_0603_CAPC1608X80N","31.5mm","21.7mm","31.5mm","21.7mm","31.5mm","22.5mm","T","270.00","470nF"
"C4-1S","SMD_0603_CAPC1608X80N","34.5mm","21.7mm","34.5mm","21.7mm","34.5mm","22.5mm","T","270.00","470nF"
"C1-2S","SMD_0603_CAPC1608X80N","30mm","18.3mm","30mm","18.3mm","30mm","17.5mm","T","90.00","470nF"
"C4-2S","SMD_0603_CAPC1608X80N","34.5mm","18.3mm","34.5mm","18.3mm","34.5mm","17.5mm","T","90.00","470nF"
"C9-2S","SMD_0603_CAPC1608X80N","21.7mm","5.5mm","21.7mm","5.5mm","22.5mm","5.5mm","T","180.00","470nF"
"C2-2S","SMD_0603_CAPC1608X80N","31.5mm","18.3mm","31.5mm","18.3mm","31.5mm","17.5mm","T","90.00","470nF"
"C3-2S","SMD_0603_CAPC1608X80N","33mm","18.3mm","33mm","18.3mm","33mm","17.5mm","T","90.00","470nF"
"C6-4S","SMD_0603_CAPC1608X80N","21.7mm","-25.75mm","21.7mm","-25.75mm","22.5mm","-25.75mm","T","180.00","470nF"
"C5-4S","SMD_0603_CAPC1608X80N","21.7mm","-24.25mm","21.7mm","-24.25mm","22.5mm","-24.25mm","T","180.00","470nF"
"C7-4S","SMD_0603_CAPC1608X80N","21.7mm","-29.25mm","21.7mm","-29.25mm","22.5mm","-29.25mm","T","180.00","470nF"
"C10-4S","SMD_0603_CAPC1608X80N","21.7mm","-35.75mm","21.7mm","-35.75mm","22.5mm","-35.75mm","T","180.00","470nF"
"C8-4S","SMD_0603_CAPC1608X80N","21.7mm","-30.75mm","21.7mm","-30.75mm","22.5mm","-30.75mm","T","180.00","470nF"
"C10-2S","SMD_0603_CAPC1608X80N","30mm","1.7mm","30mm","1.7mm","30mm","2.5mm","T","270.00","470nF"
"C12-2S","SMD_0603_CAPC1608X80N","33mm","1.7mm","33mm","1.7mm","33mm","2.5mm","T","270.00","470nF"
"C11-2S","SMD_0603_CAPC1608X80N","31.5mm","1.7mm","31.5mm","1.7mm","31.5mm","2.5mm","T","270.00","470nF"
"C1-5S","SMD_0603_CAPC1608X80N","5.5mm","-21.7mm","5.5mm","-21.7mm","5.5mm","-22.5mm","T","90.00","470nF"
"C2-5S","SMD_0603_CAPC1608X80N","7mm","-21.7mm","7mm","-21.7mm","7mm","-22.5mm","T","90.00","470nF"
"C3-7S","SMD_0603_CAPC1608X80N","8.5mm","18.3mm","8.5mm","18.3mm","8.5mm","17.5mm","T","90.00","470nF"
"C4-7S","SMD_0603_CAPC1608X80N","10mm","18.3mm","10mm","18.3mm","10mm","17.5mm","T","90.00","470nF"
"C1-4S","SMD_0603_CAPC1608X80N","30mm","-21.7mm","30mm","-21.7mm","30mm","-22.5mm","T","90.00","470nF"
"C4-4S","SMD_0603_CAPC1608X80N","34.5mm","-21.7mm","34.5mm","-21.7mm","34.5mm","-22.5mm","T","90.00","470nF"
"C3-5S","SMD_0603_CAPC1608X80N","8.5mm","-21.7mm","8.5mm","-21.7mm","8.5mm","-22.5mm","T","90.00","470nF"
"C3-4S","SMD_0603_CAPC1608X80N","33mm","-21.7mm","33mm","-21.7mm","33mm","-22.5mm","T","90.00","470nF"
"C9-6S","SMD_0603_CAPC1608X80N","18.325mm","-15.75mm","18.325mm","-15.75mm","17.525mm","-15.75mm","T","360.00","470nF"
"C10-7S","SMD_0603_CAPC1608X80N","5.5mm","1.7mm","5.5mm","1.7mm","5.5mm","2.5mm","T","270.00","470nF"
"C12-7S","SMD_0603_CAPC1608X80N","8.5mm","1.7mm","8.5mm","1.7mm","8.5mm","2.5mm","T","270.00","470nF"
"C11-7S","SMD_0603_CAPC1608X80N","7mm","1.7mm","7mm","1.7mm","7mm","2.5mm","T","270.00","470nF"
"C13-7S","SMD_0603_CAPC1608X80N","10mm","1.7mm","10mm","1.7mm","10mm","2.5mm","T","270.00","470nF"
"C6-5S","SMD_0603_CAPC1608X80N","18.3mm","-25.75mm","18.3mm","-25.75mm","17.5mm","-25.75mm","T","360.00","470nF"
"C5-5S","SMD_0603_CAPC1608X80N","18.3mm","-24.25mm","18.3mm","-24.25mm","17.5mm","-24.25mm","T","360.00","470nF"
"C7-5S","SMD_0603_CAPC1608X80N","18.3mm","-29.25mm","18.3mm","-29.25mm","17.5mm","-29.25mm","T","360.00","470nF"
"C10-5S","SMD_0603_CAPC1608X80N","18.3mm","-35.75mm","18.3mm","-35.75mm","17.5mm","-35.75mm","T","360.00","470nF"
"C9-5S","SMD_0603_CAPC1608X80N","18.3mm","-34.25mm","18.3mm","-34.25mm","17.5mm","-34.25mm","T","360.00","470nF"
"C8-5S","SMD_0603_CAPC1608X80N","18.3mm","-30.75mm","18.3mm","-30.75mm","17.5mm","-30.75mm","T","360.00","470nF"
"C4-8S","SMD_0603_CAPC1608X80N","18.3mm","29.25mm","18.3mm","29.25mm","17.5mm","29.25mm","T","360.00","470nF"
"C2-8S","SMD_0603_CAPC1608X80N","18.3mm","34.25mm","18.3mm","34.25mm","17.5mm","34.25mm","T","360.00","470nF"
"C1-8S","SMD_0603_CAPC1608X80N","18.3mm","35.75mm","18.3mm","35.75mm","17.5mm","35.75mm","T","360.00","470nF"
"C5-8S","SMD_0603_CAPC1608X80N","18.3mm","25.75mm","18.3mm","25.75mm","17.5mm","25.75mm","T","360.00","470nF"
"C8-8S","SMD_0603_CAPC1608X80N","7mm","21.7mm","7mm","21.7mm","7mm","22.5mm","T","270.00","470nF"
"C10-8S","SMD_0603_CAPC1608X80N","10mm","21.7mm","10mm","21.7mm","10mm","22.5mm","T","270.00","470nF"
"C6-8S","SMD_0603_CAPC1608X80N","18.3mm","24.25mm","18.3mm","24.25mm","17.5mm","24.25mm","T","360.00","470nF"
"C7-8S","SMD_0603_CAPC1608X80N","5.5mm","21.7mm","5.5mm","21.7mm","5.5mm","22.5mm","T","270.00","470nF"
"C50_6","SMD_0805_CAPC2012X145N","-12.25mm","73mm","-12.25mm","73mm","-12.25mm","72.1mm","T","90.00","22uF/6.3V"
"R3","SMD_0603_RESC1608X55N","31.05mm","50mm","31.05mm","50mm","31.85mm","50mm","T","180.00","1k"
"R4","SMD_0603_RESC1608X55N","34.05mm","50mm","34.05mm","50mm","34.85mm","50mm","T","180.00","1k"
"R5","SMD_0603_RESC1608X55N","31.05mm","47.0178mm","31.05mm","47.0178mm","31.85mm","47.0178mm","T","180.00","1k"
"R6","SMD_0603_RESC1608X55N","33.3mm","47.7mm","33.3mm","47.7mm","33.3mm","48.5mm","T","270.00","1k"
"C206","SMD_0805_CAPC2012X145N","37.5382mm","47.7499mm","37.5382mm","47.7499mm","37.5382mm","48.6499mm","T","270.00","22uF/6.3V"
"R12","SMD_0603_RESC1608X55N","37.1mm","52.7mm","37.1mm","52.7mm","36.3mm","52.7mm","T","360.00","0"
"U24","SMD_SOIC127P602X173-8N","41.5382mm","49.7499mm","41.5382mm","49.7499mm","39.6332mm","46.9499mm","T","90.00","BD18KA5WF"
"C503","SMD_1210_CAPC3225X279N","1mm","8.5mm","1mm","8.5mm","1mm","10mm","T","270.00","220uF"
"C504","SMD_1210_CAPC3225X279N","1mm","-10.5mm","1mm","-10.5mm","1mm","-9mm","T","270.00","220uF"
"C505","SMD_1210_CAPC3225X279N","1mm","41.9mm","1mm","41.9mm","1mm","40.4mm","T","90.00","220uF"
"C506","SMD_1210_CAPC3225X279N","35.3764mm","39.2749mm","35.3764mm","39.2749mm","33.8764mm","39.2749mm","T","360.00","220uF"
"C507","SMD_1210_CAPC3225X279N","1mm","-29.5mm","1mm","-29.5mm","1mm","-28mm","T","270.00","220uF"
"C508","SMD_1210_CAPC3225X279N","1mm","-0.95mm","1mm","-0.95mm","1mm","0.55mm","T","270.00","220uF"
"C509","SMD_1210_CAPC3225X279N","39.5mm","22mm","39.5mm","22mm","38mm","22mm","T","360.00","220uF"
"C510","SMD_1210_CAPC3225X279N","39.5mm","-21.9751mm","39.5mm","-21.9751mm","38mm","-21.9751mm","T","360.00","220uF"
"C511","SMD_1210_CAPC3225X279N","31.0005mm","-39mm","31.0005mm","-39mm","31.0005mm","-37.5mm","T","270.00","220uF"
"C512","SMD_1210_CAPC3225X279N","39.5mm","-6mm","39.5mm","-6mm","38mm","-6mm","T","360.00","220uF"
"C513","SMD_1210_CAPC3225X279N","39.5mm","18mm","39.5mm","18mm","38mm","18mm","T","360.00","220uF"
"C514","SMD_1210_CAPC3225X279N","39.5mm","14mm","39.5mm","14mm","38mm","14mm","T","360.00","220uF"
"C515","SMD_1210_CAPC3225X279N","39.5mm","-18mm","39.5mm","-18mm","38mm","-18mm","T","360.00","220uF"
"C516","SMD_1210_CAPC3225X279N","39.5mm","26.0004mm","39.5mm","26.0004mm","38mm","26.0004mm","T","360.00","220uF"
"C517","SMD_1210_CAPC3225X279N","39.5mm","-2.025mm","39.5mm","-2.025mm","38mm","-2.025mm","T","360.00","220uF"
"C518","SMD_1210_CAPC3225X279N","17.5mm","39mm","17.5mm","39mm","16mm","39mm","T","360.00","220uF"
"C519","SMD_1210_CAPC3225X279N","8.9995mm","-39.0001mm","8.9995mm","-39.0001mm","8.9995mm","-37.5001mm","T","270.00","220uF"
"C520","SMD_1210_CAPC3225X279N","39.5mm","10mm","39.5mm","10mm","38mm","10mm","T","360.00","220uF"
"C521","SMD_1210_CAPC3225X279N","9.0005mm","39.2501mm","9.0005mm","39.2501mm","9.0005mm","37.7501mm","T","90.00","220uF"
"C522","SMD_1210_CAPC3225X279N","39.5mm","6mm","39.5mm","6mm","38mm","6mm","T","360.00","220uF"
"C523","SMD_1210_CAPC3225X279N","39.5mm","30mm","39.5mm","30mm","38mm","30mm","T","360.00","220uF"
"C524","SMD_1210_CAPC3225X279N","22.5mm","39mm","22.5mm","39mm","24mm","39mm","T","180.00","220uF"
"C525","SMD_1210_CAPC3225X279N","5mm","-39.0001mm","5mm","-39.0001mm","5mm","-37.5001mm","T","270.00","220uF"
"C526","SMD_1210_CAPC3225X279N","39.5mm","2mm","39.5mm","2mm","38mm","2mm","T","360.00","220uF"
"C20_0","SMD_1210_CAPC3225X279N","35.3765mm","43.4mm","35.3765mm","43.4mm","33.8765mm","43.4mm","T","360.00","220uF"
"C528","SMD_1210_CAPC3225X279N","5mm","39.2501mm","5mm","39.2501mm","5mm","37.7501mm","T","90.00","220uF"
"C529","SMD_1210_CAPC3225X279N","39.5mm","-26mm","39.5mm","-26mm","38mm","-26mm","T","360.00","220uF"
"C530","SMD_1210_CAPC3225X279N","39.5mm","-34mm","39.5mm","-34mm","38mm","-34mm","T","360.00","220uF"
"C531","SMD_1210_CAPC3225X279N","39.5mm","34mm","39.5mm","34mm","38mm","34mm","T","360.00","220uF"
"C532","SMD_1210_CAPC3225X279N","39.5mm","-30mm","39.5mm","-30mm","38mm","-30mm","T","360.00","220uF"
"C533","SMD_1210_CAPC3225X279N","1mm","-5.725mm","1mm","-5.725mm","1mm","-7.225mm","T","90.00","220uF"
"C534","SMD_1210_CAPC3225X279N","1mm","-34.25mm","1mm","-34.25mm","1mm","-35.75mm","T","90.00","220uF"
"C536","SMD_1210_CAPC3225X279N","39.5mm","-14mm","39.5mm","-14mm","38mm","-14mm","T","360.00","220uF"
"C1_1","SMD_0805_CAPC2012X145N","-28.2498mm","-26mm","-28.2498mm","-26mm","-29.1498mm","-26mm","T","360.00","10uF/16V"
"C2_1","SMD_0805_CAPC2012X145N","-25.3622mm","-27mm","-25.3622mm","-27mm","-25.3622mm","-27.9mm","T","90.00","1uF/16V"
"C3_1","SMD_0805_CAPC2012X145N","-29.2498mm","-34mm","-29.2498mm","-34mm","-29.2498mm","-33.1mm","T","270.00","100nF/50V"
"C11_1","SMD_0805_CAPC2012X145N","-12.25mm","-27mm","-12.25mm","-27mm","-12.25mm","-27.9mm","T","90.00","22uF/6.3V"
"C12_1","SMD_0805_CAPC2012X145N","-10.25mm","-27mm","-10.25mm","-27mm","-10.25mm","-27.9mm","T","90.00","22uF/6.3V"
"C13_1","SMD_0805_CAPC2012X145N","-8.25mm","-27mm","-8.25mm","-27mm","-8.25mm","-27.9mm","T","90.00","22uF/6.3V"
"C14_1","SMD_0805_CAPC2012X145N","-6.25mm","-27mm","-6.25mm","-27mm","-6.25mm","-27.9mm","T","90.00","22uF/6.3V"
"C15_1","SMD_0805_CAPC2012X145N","-4.25mm","-27mm","-4.25mm","-27mm","-4.25mm","-27.9mm","T","90.00","22uF/6.3V"
"C16_1","SMD_0805_CAPC2012X145N","-2.25mm","-27mm","-2.25mm","-27mm","-2.25mm","-27.9mm","T","90.00","22uF/6.3V"
"C17_1","SMD_0805_CAPC2012X145N","-21.9438mm","-31.8001mm","-21.9438mm","-31.8001mm","-21.0438mm","-31.8001mm","T","180.00","22uF/6.3V"
"C18_1","SMD_0805_CAPC2012X145N","-14.25mm","-27mm","-14.25mm","-27mm","-14.25mm","-27.9mm","T","90.00","22uF/6.3V"
"C19_1","SMD_0805_CAPC2012X145N","-21.9438mm","-29.8001mm","-21.9438mm","-29.8001mm","-21.0438mm","-29.8001mm","T","180.00","22uF/6.3V"
"C20_1","SMD_0805_CAPC2012X145N","-21.9438mm","-27.8001mm","-21.9438mm","-27.8001mm","-21.0438mm","-27.8001mm","T","180.00","22uF/6.3V"
"C21_1","SMD_0805_CAPC2012X145N","-21.9438mm","-25.8001mm","-21.9438mm","-25.8001mm","-21.0438mm","-25.8001mm","T","180.00","22uF/6.3V"
"C22_1","SMD_0805_CAPC2012X145N","-16.25mm","-27mm","-16.25mm","-27mm","-16.25mm","-27.9mm","T","90.00","22uF/6.3V"
"C23_1","SMD_0805_CAPC2012X145N","-22mm","-33.8mm","-22mm","-33.8mm","-21.1mm","-33.8mm","T","180.00","22uF/6.3V"
"C24_1","SMD_0805_CAPC2012X145N","-22.0002mm","-36mm","-22.0002mm","-36mm","-21.1002mm","-36mm","T","180.00","22uF/6.3V"
"C25_1","SMD_0805_CAPC2012X145N","-18mm","-34.5mm","-18mm","-34.5mm","-18mm","-33.6mm","T","270.00","22uF/6.3V"
"C26_1","SMD_0805_CAPC2012X145N","-16mm","-34.5mm","-16mm","-34.5mm","-16mm","-33.6mm","T","270.00","22uF/6.3V"
"C31_1","SMD_0805_CAPC2012X145N","-43.5mm","-35mm","-43.5mm","-35mm","-43.5mm","-34.1mm","T","270.00","10uF/16V"
"C32_1","SMD_0805_CAPC2012X145N","-41.5mm","-35mm","-41.5mm","-35mm","-41.5mm","-34.1mm","T","270.00","10uF/16V"
"C33_1","SMD_0805_CAPC2012X145N","-41.7501mm","-26mm","-41.7501mm","-26mm","-41.7501mm","-26.9mm","T","90.00","10uF/16V"
"C34_1","SMD_0805_CAPC2012X145N","-32.75mm","-26.9996mm","-32.75mm","-26.9996mm","-33.65mm","-26.9996mm","T","360.00","10uF/16V"
"C35_1","SMD_0805_CAPC2012X145N","-32.75mm","-28.9999mm","-32.75mm","-28.9999mm","-33.65mm","-28.9999mm","T","360.00","10uF/16V"
"C36_1","SMD_0805_CAPC2012X145N","-37.5mm","-35.5001mm","-37.5mm","-35.5001mm","-36.6mm","-35.5001mm","T","180.00","10uF/16V"
"C37_1","SMD_0805_CAPC2012X145N","-37.5mm","-37.5mm","-37.5mm","-37.5mm","-36.6mm","-37.5mm","T","180.00","10uF/16V"
"C38_1","SMD_0805_CAPC2012X145N","-42.25mm","-29.5mm","-42.25mm","-29.5mm","-41.35mm","-29.5mm","T","180.00","10uF/16V"
"C39_1","SMD_0805_CAPC2012X145N","-32.75mm","-31mm","-32.75mm","-31mm","-33.65mm","-31mm","T","360.00","10uF/16V"
"C40_1","SMD_0805_CAPC2012X145N","-32.75mm","-33mm","-32.75mm","-33mm","-33.65mm","-33mm","T","360.00","10uF/16V"
"C41_1","SMD_0805_CAPC2012X145N","-32.75mm","-35mm","-32.75mm","-35mm","-33.65mm","-35mm","T","360.00","10uF/16V"
"C42_1","SMD_0805_CAPC2012X145N","-32.75mm","-37mm","-32.75mm","-37mm","-33.65mm","-37mm","T","360.00","10uF/16V"
"C43_1","SMD_0805_CAPC2012X145N","-43.7501mm","-26mm","-43.7501mm","-26mm","-43.7501mm","-26.9mm","T","90.00","10uF/16V"
"C44_1","SMD_0805_CAPC2012X145N","-37.5mm","-31.5mm","-37.5mm","-31.5mm","-36.6mm","-31.5mm","T","180.00","10uF/16V"
"C45_1","SMD_0805_CAPC2012X145N","-37.5mm","-33.5mm","-37.5mm","-33.5mm","-36.6mm","-33.5mm","T","180.00","10uF/16V"
"C46_1","SMD_0805_CAPC2012X145N","-42.2501mm","-31.5mm","-42.2501mm","-31.5mm","-41.3501mm","-31.5mm","T","180.00","10uF/16V"
"D1_1","SMD_SOT23_SOT95P240X120-3N","-28.35mm","-28.75mm","-28.35mm","-28.75mm","-27.2mm","-29.7mm","T","180.00","BAT54C"
"L1_1","SMD_INDM12501250X800A_-_Coilcraft_SLC1480","-8mm","-37mm","-8mm","-37mm","-8mm","-41.975mm","T","90.00","SLC1480-201MLD"
"Q1_1","SMD_SON127P615X520X100-8N","-30.7498mm","-41mm","-30.7498mm","-41mm","-27.9998mm","-42.905mm","T","180.00","AP1RA03GMT-3"
"Q2_1","SMD_SON127P615X520X100-8N","-23.9948mm","-40.75mm","-23.9948mm","-40.75mm","-22.0898mm","-38mm","T","270.00","AP1RA03GMT-3"
"Q3_1","SMD_SON127P615X520X100-8N","-17.75mm","-40.75mm","-17.75mm","-40.75mm","-15.845mm","-38mm","T","270.00","AP1RA03GMT-3"
"U1_1","SMD_SOP65P490X110-9N_-_DUAL","-26.2498mm","-33.8mm","-26.2498mm","-33.8mm","-27.2248mm","-36.25mm","T","90.00","LTC 4449"
"C2-5","SMD_0805_CAPC2012X145N","-32.8mm","53.0001mm","-32.8mm","53.0001mm","-33.7mm","53.0001mm","T","360.00","10uF/16V"
"F1","PTH_CAPRR500W60L400T500H750A","-39mm","-27.25mm","-39mm","-27.25mm","-39mm","-24.75mm","T","270.00","MF-USMF050"
"F2","PTH_CAPRR500W60L400T500H750A","-39mm","-6mm","-39mm","-6mm","-39mm","-3.5mm","T","270.00","MF-USMF050"
"F3","PTH_CAPRR500W60L400T500H750A","-39mm","12.4mm","-39mm","12.4mm","-39mm","14.9mm","T","270.00","MF-USMF050"
"F4","PTH_CAPRR500W60L400T500H750A","-39.0456mm","34.1mm","-39.0456mm","34.1mm","-39.0456mm","36.6mm","T","270.00","MF-USMF050"
"F5","PTH_CAPRR500W60L400T500H750A","-39mm","55.6mm","-39mm","55.6mm","-39mm","58.1mm","T","270.00","MF-USMF050"
"F6","PTH_CAPRR500W60L400T500H750A","-39mm","72.6mm","-39mm","72.6mm","-39mm","75.1mm","T","270.00","MF-USMF050"
"J2","PTH_CON_3.5mm_3PINs","10.5mm","84mm","14mm","84mm","14mm","84mm","T","180.00","CON_3PINS"
"R19","SMD_0603_RESC1608X55N","26.5mm","53.8mm","26.5mm","53.8mm","26.5mm","53mm","T","90.00","1k"
"R20","SMD_0603_RESC1608X55N","25.7mm","51.525mm","25.7mm","51.525mm","24.9mm","51.525mm","T","360.00","1k"
"R22","SMD_0603_RESC1608X55N","34.8mm","47.6mm","34.8mm","47.6mm","34.8mm","48.4mm","T","270.00","1k"
"F7","PTH_CAPRR500W60L400T500H750A","-35.1mm","-27.5mm","-35.1mm","-27.5mm","-35.1mm","-25mm","T","270.00","MF-USMF050"
"F8","PTH_CAPRR500W60L400T500H750A","-35mm","-7.5mm","-35mm","-7.5mm","-35mm","-5mm","T","270.00","MF-USMF050"
"F9","PTH_CAPRR500W60L400T500H750A","-35mm","12.4mm","-35mm","12.4mm","-35mm","14.9mm","T","270.00","MF-USMF050"
"F10","PTH_CAPRR500W60L400T500H750A","-35mm","32.5mm","-35mm","32.5mm","-35mm","35mm","T","270.00","MF-USMF050"
"F11","PTH_CAPRR500W60L400T500H750A","-35mm","52.4mm","-35mm","52.4mm","-35mm","54.9mm","T","270.00","MF-USMF050"
"F12","PTH_CAPRR500W60L400T500H750A","-35mm","72.6mm","-35mm","72.6mm","-35mm","75.1mm","T","270.00","MF-USMF050"
"U2","SMD_QFNCOINCRAFTX90-_21N_-_0.5BSC","30mm","30mm","30mm","30mm","24.8mm","24.8mm","T","90.00","COINCRAFTA1"
"U3","SMD_QFNCOINCRAFTX90-_21N_-_0.5BSC","30mm","10mm","30mm","10mm","24.8mm","4.8mm","T","90.00","COINCRAFTA1"
"U4","SMD_QFNCOINCRAFTX90-_21N_-_0.5BSC","30mm","-10mm","30mm","-10mm","24.8mm","-15.2mm","T","90.00","COINCRAFTA1"
"U5","SMD_QFNCOINCRAFTX90-_21N_-_0.5BSC","30mm","-30mm","30mm","-30mm","24.8mm","-35.2mm","T","90.00","COINCRAFTA1"
"U6","SMD_QFNCOINCRAFTX90-_21N_-_0.5BSC","10mm","-30mm","10mm","-30mm","15.2mm","-24.8mm","T","270.00","COINCRAFTA1"
"U7","SMD_QFNCOINCRAFTX90-_21N_-_0.5BSC","10mm","-10mm","10mm","-10mm","15.2mm","-4.8mm","T","270.00","COINCRAFTA1"
"U8","SMD_QFNCOINCRAFTX90-_21N_-_0.5BSC","10mm","10mm","10mm","10mm","15.2mm","15.2mm","T","270.00","COINCRAFTA1"
"U9","SMD_QFNCOINCRAFTX90-_21N_-_0.5BSC","10mm","30mm","10mm","30mm","15.2mm","35.2mm","T","270.00","COINCRAFTA1"

